t_min,cgm_true,cgm_twin,cgm_true_cf,cgm_twin_cf
1191.0,129.21962756703863,128.81120558655826,117.89853346018015,110.88321728907113
1194.0,126.7242672074301,128.14149040562788,115.34652776679442,110.21635346569789
1197.0,124.08366492595889,127.48776974423791,112.65288065013019,109.56779221196932
1200.0,122.60330932329867,126.85121281539044,111.1229840108114,108.93838181966005
1203.0,121.28053327081585,126.23273738323536,109.75399824159288,108.32875134663338
1206.0,120.11269667855177,125.63304332695725,108.54305199360033,107.73934176693845
1209.0,119.0962634264399,125.05264191661371,107.48633529383932,107.17043291192908
1212.0,118.22693124888809,124.49188133392144,106.57924426945928,106.62216676142963
1215.0,117.49975474356341,123.95096891044487,105.81651729900713,106.09456757339967
1218.0,116.90925909354051,123.42999049991961,105.19235998880336,105.58755927739
1221.0,116.44954311896183,122.92892735089828,104.70055753046478,105.100980501123
1224.0,116.11437101357598,122.4476708005697,104.33457383637548,104.63459755032615
1227.0,115.89440502913499,121.9860350702672,104.08478983150019,104.18811561891322
1230.0,115.7630364933043,121.54376840751732,103.92433845223118,103.76118846914011
1233.0,115.66790110321136,121.12056278810141,103.80062248867557,103.35342678883377
1236.0,115.55085968964414,120.71606236408763,103.65529667266944,102.96440540462405
1239.0,115.3537308533323,120.32987081973715,103.43000062092432,102.59366950575499
1242.0,115.02556871540364,119.96155777619909,103.07363607528656,102.24074001202243
1245.0,114.55893162148385,119.61066436762349,102.57863446559601,101.90511820123638
1248.0,114.01164075345221,119.2767080954117,102.00271391794246,101.58628969595668
1251.0,113.45602710112253,118.95918705348736,101.41812431066285,101.28372789575425
1254.0,112.96441900930668,118.65758360544251,100.89713272479341,100.99689692961147
1257.0,112.59714066307963,118.37136758396892,100.5000197650707,100.72525419303595
1260.0,112.34258460991228,118.09999907389806,100.21514994681354,100.46825252580271
1263.0,112.08123075891473,117.8429308322884,99.92298867056843,100.22534207876087
1266.0,111.66944228361842,117.59961039213405,99.47989627905693,99.995971911687
1269.0,110.9633583561463,117.36948189030923,98.74201918000395,99.77959135858458
1272.0,109.84232750907658,117.15198765517064,97.58872187510309,99.57565119200599
1275.0,108.32635856623519,116.94656958472795,96.0400368684375,99.38360461379648
1278.0,106.64656217231618,116.7526703423582,94.32710550364995,99.20290809604526
1281.0,105.08054655367575,116.56973439361437,92.72757336745516,99.03302209289382
1284.0,103.90535400888959,116.39720890469222,91.51852674736975,98.87341164113516
1287.0,103.36704138349447,116.23454452051388,90.94607336968494,98.72354686517885
1290.0,103.5287367141612,116.08119603811105,91.07339955583518,98.58290339990722
1293.0,104.17950228920105,115.93662298900549,91.68963397860848,98.45096274316839
1296.0,105.04710700613686,115.80029013717193,92.52262081734506,98.32721254270841
1299.0,105.85889031316852,115.67166784598109,93.29978450562886,98.21114676891624
1302.0,106.36940838537896,115.55023261388497,93.77577662364824,98.10226607316402
1305.0,106.49822828226581,115.43546731306253,93.87027058559855,98.00007786287115
1308.0,106.41266528067086,115.32686146755366,93.75069923068479,97.90409642966755
1311.0,106.33519303278266,115.2239114935509,93.63966490013496,97.81384305204531
1314.0,106.48850752328238,115.12612090662965,93.76000293108113,97.72884607628038
1317.0,107.07618396236737,115.03300050033332,94.31543768817568,97.64864097917993
1320.0,108.18548830115598,114.94406850003182,95.39339283139083,97.57277041579982
1323.0,109.72907725528134,114.85885069547757,96.90668974332776,97.50078425485326
1326.0,111.58123492151836,114.77688055502965,98.7297822595446,97.43223960414497
1329.0,113.616805875038,114.69769932411356,100.73768766342987,97.36670082802196
1332.0,115.71119534313345,114.62085611012895,102.80598462415446,97.30373955852902
1335.0,117.7403517529103,114.5459079557039,104.81079346024674,97.24293470169431
1338.0,119.5807351624309,114.47241990191955,106.62874232001693,97.18387244013738
1341.0,121.10927512944662,114.3999650428896,108.1369229068148,97.1261462329924
1344.0,122.20332137336418,114.32812457286698,109.212839167455,97.06935681396119
1347.0,122.40631723002646,114.25648782686592,109.40007899295281,97.01311218815897
1350.0,121.4517676296108,114.18465236215364,108.43228069754782,96.95702767307449
1353.0,120.31157932183015,114.11222396293014,107.2814720222199,96.9007258705615
1356.0,119.00096859871061,114.03881656945272,105.96297692234148,96.84383656973918
1359.0,117.53530609449297,113.96405237330609,104.49225971726378,96.78599681334902
1362.0,115.9300712662406,113.88756183607933,102.88487919438673,96.72685089531905
1365.0,114.20081137835533,113.80898370435497,101.15644747256052,96.66605035820761
1368.0,112.3631052182761,113.72796502139441,99.32259382835039,96.60325399089353
1371.0,110.43253156766454,113.64416113586122,97.39893348214244,96.53812782672165
1374.0,108.42464230052892,113.55723570827647,95.40104118623427,96.47034514264487
1377.0,106.36223668580305,113.46686071395337,93.3517261625041,96.3995864579627
1380.0,104.31182702970526,113.37271644351432,91.31749849555818,96.32553953359839
1383.0,102.40551440733945,113.2744915007078,89.43044570275704,96.24789937149475
1386.0,100.789899580043,113.17188279750391,87.83714455156115,96.16636821396911
1389.0,99.61148095229066,113.06459554643041,86.684059954374,96.0806555428558
1392.0,98.9975187900489,112.95234325009493,86.09841014182828,95.9904780782545
1395.0,98.96038184025508,112.83484768782985,86.09251423603854,95.89555977669482
1398.0,99.34015576701387,112.71183889938717,86.50640162405112,95.7956318285248
1401.0,99.93855276312456,112.58305516560637,87.14172247743772,95.69043265432623
1404.0,100.55717269376814,112.44824298597561,87.80000976473204,95.57970790016213
1407.0,101.00999177084773,112.30719791506537,88.29516874740574,95.46321043146206
1410.0,101.18579756897275,112.21396989877293,88.51591276467971,95.34070032535533
1413.0,101.08565196811384,112.20656344050627,88.46322688836557,95.21194486126599
1416.0,100.7354908918103,112.24730131748271,88.16296831440067,95.0767185095913
1419.0,100.16115626263522,112.32044935781624,87.64089891194314,94.93480291752066
1422.0,99.39384990441042,112.41913864328893,86.92813965983092,94.81076053299404
1425.0,98.49738343384709,112.54012429494044,86.08842101433542,94.77758547845235
1428.0,97.5845302884546,112.68163434884976,85.234435357057,94.7985771939559
1431.0,96.77888812928657,112.84250153848231,84.48969976411782,94.85319449269181
1434.0,96.20398598719468,113.02181766733158,83.97766346833713,94.93313119454984
1437.0,95.96513967857067,113.21878537419018,83.80356354368382,95.03465221271172
1440.0,96.05870889789429,113.4326685444894,83.96368222282562,95.15590747291799
1443.0,96.3176532308378,113.66276639034375,84.29090309511899,95.29574907432264
1446.0,96.5385834286696,113.90840358568275,84.58176252939245,95.45331416342597
1449.0,96.51806475576979,114.16892593040546,84.63275313689729,95.62786265183433
1452.0,96.08010299718465,114.44369830098054,84.26780986481516,95.81871354284048
1455.0,95.2135580929142,114.73210355587211,83.4757236903424,96.02521964372104
1458.0,94.15459363569369,115.03354184595923,82.49259115527158,96.24675731347016
1461.0,93.19430655096377,115.34743010154772,81.60944406273666,96.48272213946737
1464.0,92.62376636812358,115.6732016003863,81.11728874798816,96.73252697082323
1467.0,92.7039679815844,116.01030557626218,81.27705882428005,96.99560089878614
1470.0,93.5155833102941,116.35820685078382,82.16936681489256,97.2713886245275
1473.0,94.86881321760714,116.71638548064243,83.60435603530982,97.55934999055566
1476.0,96.51374150547869,117.08433641674074,85.3320545414713,97.85895958554254
1479.0,98.2004376056079,117.46156917333731,87.10247776846464,98.16970638573909
1482.0,99.67895865351369,117.84760750502285,88.66563054719707,98.49109341648338
1485.0,100.69935140588052,118.24198908799852,89.77150896075759,98.82263742414573
1488.0,101.01165401001253,118.6442652181403,90.17010205051577,99.16386856892404
1491.0,100.36589763409995,119.05400051339227,89.61139338171239,99.51433012511701
1494.0,98.51210796679224,119.4707726219316,87.84536247794219,99.87357818926587
1497.0,97.97541220867245,119.8941719365339,87.39709174789711,100.24118139630227
1500.0,101.5640727491596,120.32380131489857,91.07480009854943,100.61672064329872
1503.0,104.18391895601198,120.75927580566841,93.7842746624896,100.99978882040935
1506.0,106.00420969391848,121.20022237987956,95.69473325634897,101.38999054859879
1509.0,107.19420416220217,121.64627966758866,96.97539516068557,101.78694192377915
1512.0,107.92316277146321,122.0970976994429,97.79548194143429,102.19027026699814
1515.0,108.36034793997686,122.55233765297736,98.32421819394176,102.59961388034964
1518.0,108.67502481560831,123.01167160344025,98.7308322154901,103.01462180829891
1521.0,109.03646192865415,123.47478227896694,99.18455661180704,103.43495360413864
1524.0,109.61393178067631,123.9413628199372,99.8546288426709,103.86027910131486
1527.0,110.5480708470561,124.41111654236727,100.88165118433768,104.29027818938036
1530.0,111.80767741665983,124.88375670520146,102.23438853215072,104.72464059435448
1533.0,113.10379043480071,125.35900628138202,103.62384720945408,105.16306566324309
1536.0,114.09017356941685,125.83659773258799,104.70375900264557,105.60526210627233
1539.0,114.42059659888437,126.31627278754333,105.1278625206813,106.05094786709624
1542.0,113.79348346531192,126.79778222446586,104.59455122275949,106.49984992264599
1545.0,112.17515132891168,127.28088565821837,103.07011244964437,106.95170404510311
1548.0,109.93375406932176,127.76535131119631,100.92267090436434,107.40625460557547
1551.0,107.5267481605533,128.25095582636183,98.60965450880937,107.86325438080344
1554.0,105.41159731448397,128.737484053674,96.58849903099782,108.32246436292301
1557.0,104.01137375357905,129.2247288786204,95.28224934354004,108.78365357225054
1560.0,103.54276400663528,129.71249099149054,94.90756520694114,109.24659887303058
1563.0,103.9128724081479,130.20057869332481,95.37152475819008,109.71108090101053
1566.0,104.96001320797015,130.688807704166,96.51241661115588,110.17689692686305
1569.0,106.52250834633864,131.1770009739637,98.16853762371844,110.64384594001578
1572.0,108.43296130044868,131.6649884962886,100.17246673767731,111.11173400873622
1575.0,110.48962617615271,132.15260712492082,102.32243406487615,111.58037431928663
1578.0,112.43922915428169,132.63970039333657,104.36514232891268,112.04958701602953
1581.0,114.01705177037852,133.12611696353426,106.03585014110064,112.51919888602967
1584.0,114.95838325858233,133.61171539677977,107.06982434130603,112.98904319095514
1587.0,115.03313836346433,134.09635786225041,107.2369578073478,113.45895950458895
1590.0,114.21894653615283,134.57991264149436,106.51485864919916,113.92879355429106
1593.0,112.80500542373679,135.0622539239136,105.19270369688203,114.39839706562128
1596.0,111.14975586356266,135.5432616250416,103.62891349358162,114.86762760973993
1599.0,109.61164611302905,136.02282117367358,102.18191652450315,115.33634845339864
1602.0,108.52190214005509,136.50082334858476,101.18291950657186,115.80442841142408
1605.0,108.04837938881312,136.9771641260788,100.79975915349817,116.27174170671219
1608.0,108.11387379891981,137.4517445638056,100.95521319434019,116.73816787315734
1611.0,108.58672911542288,137.92447059572996,101.5176076828446,117.20359251310448
1614.0,109.33529604622461,138.39525287749908,102.35527615415734,117.66790763884084
1617.0,110.23023792471658,138.86400664907546,103.33886528663297,118.13100886501286
1620.0,111.15605944274037,139.33065550744953,104.35286363381944,118.59279619887302
1623.0,112.01802384340354,139.79512505159178,105.30251881611261,119.05317407386106
1626.0,112.72601242627739,140.2573444648212,106.09769702457791,119.5120513026823
1629.0,113.18991289263514,140.71724678430766,106.64827136457268,119.96934099176694
1632.0,113.31961922562819,141.1747688739649,106.86412173404625,120.42496043774419
1635.0,113.02503156876027,141.62985135041495,106.65513469986001,120.87883101612329
1638.0,112.21605610296436,142.0824384863326,105.93120337241982,121.33087806722318
1641.0,110.8026049225679,142.53247810352602,104.60222727889558,121.78103078184904
1644.0,108.69459591041065,142.9799214620438,102.5781122352856,122.22922208795543
1647.0,106.8992609694779,143.42472314851034,100.8660785746838,122.67538853890625
1650.0,107.09434415131636,143.86684096531815,101.14385927201641,123.11947020363236
1653.0,108.28302320071668,144.30623582150042,102.41462148473175,123.56141055882993
1656.0,110.21577812319521,144.7428716256946,104.4288351159785,124.0011563832654
1659.0,112.6430940836753,145.17671518139556,106.93697570867812,124.438657654212
1662.0,115.31546128110935,145.6077360845881,109.68952431523763,124.87386744602388
1665.0,117.98337482364292,146.03590662379247,112.43696736751295,125.30674183084169
1668.0,120.3973346044657,146.4612016825232,114.92979654717558,125.73723978141959
1671.0,122.30784517848181,146.8835986441517,116.91850865662607,126.16532307605863
1674.0,123.46541563992244,147.30307729914875,118.15360549058732,126.59095620563085
1677.0,123.66125143759555,147.71961975468193,118.42628564508541,127.01410628267595
1680.0,122.93071393762477,148.13321034653873,117.77190407368158,127.4347429525525
1683.0,121.675396114275,148.54383555335707,116.59204777156646,127.85283830662352
1686.0,120.37827887628775,148.95148391339075,115.36969209495336,128.26836679745617
1689.0,119.52234707754775,149.35614594256504,114.58781676460512,128.681305156015
1692.0,119.53433960889659,149.75781405523583,114.67315595032522,129.09163231082624
1695.0,120.50350031747254,150.15648248745978,115.71494918280607,129.4993293090912
1698.0,122.01282851467339,150.55214722230227,117.29619185394523,129.90437924086916
1701.0,123.53282742084568,150.9448059171902,118.88738365374786,130.30676716234063
1704.0,124.53400364414924,151.33445783329617,119.95902804127775,130.7064800227356
1707.0,124.5474179156954,151.72110376734776,120.0421829717699,131.10350659336746
1710.0,123.46743919262597,152.10474598584614,119.03121499158493,131.4978373981651
1713.0,121.7333970799271,152.4853881576601,117.3654516518134,131.8894646459926
1716.0,119.90572583868968,152.8630352926278,115.6053255082547,132.27838216474862
1719.0,118.54486260392787,153.23769368069856,114.31127233089487,132.66458533742195
1722.0,118.14719332405662,153.60937083289724,113.97967703499751,133.04807103904417
1725.0,118.82478284906809,153.9780754240811,114.72260376085899,133.42883757582914
1728.0,120.1132129472091,154.3438172374593,116.07563388204218,133.8068846262904
1731.0,121.41995995655697,154.70660711083863,117.44624364849787,134.1822131839087
1734.0,122.1525026220171,155.0664568845627,118.24191201510743,134.5548255013638
1737.0,121.7903687444475,155.42337935110658,117.94216728236282,134.92472503632592
1740.0,120.24536877892899,155.77738820629267,116.45882068621282,135.29191639878994
1743.0,118.07773596133143,156.128498002091,114.35210651623518,135.65640529992987
1746.0,115.99179906870879,156.47672410096854,112.32635486767651,136.01819850244988
1749.0,114.69188886562907,156.8220826317523,111.0858980794749,136.37730377240348
1752.0,114.81043678500129,157.1645904469695,111.26316940683532,136.7337298324545
1755.0,116.54846864675864,157.50426508163204,113.05919673172508,137.087486316551
1758.0,119.45990086041051,157.84112471342772,116.02789875730898,137.4385837259846
1761.0,122.9548490394831,158.17518812428645,119.5793936143507,137.78703338680597
1764.0,126.44343041276483,158.50647466328573,123.1238012645032,138.13284740856906
1767.0,129.37766715797082,158.83500421086183,126.11314682610833,138.47603864437505
1770.0,131.4610033476721,159.1607971442945,128.25087751235668,138.81662065218848
1773.0,132.77401509175473,159.4838743044307,129.61757276607838,139.15460765739732
1776.0,133.48108665543577,159.8042569636167,130.377620370196,139.4900145165888
1779.0,133.74660359209722,160.12196679480488,130.69540957310548,139.82285668251382
1782.0,133.73495268305754,160.43702584180494,130.73533102110832,140.1531501702128
1785.0,133.61052187901913,160.74945649064824,130.66177669263723,140.4809115242745
1788.0,133.53770024316506,161.0592814420342,130.63913983425172,140.8061577872024
1791.0,133.68087789588134,161.36652368482902,130.83181489838287,141.128906468861
1794.0,134.20444596107697,161.6712064705874,131.40419748280186,141.449175516976
1797.0,134.30166963629753,161.97335328906814,131.54955739401095,141.76698328866206
1800.0,132.95580471059148,162.27298784471466,130.25115515851707,142.08234852295277
1803.0,131.83551737549277,162.57013403407302,129.17766182735414,142.39529031430655
1806.0,131.05131994331327,162.86481592411965,128.43959468804906,142.70582808706465
1809.0,130.71372548451882,163.1570577314718,128.14747189580527,143.0139815708352
1812.0,130.93324778306828,163.44688380245483,128.41181242278566,143.3197707767798
1815.0,131.8204012931583,163.7343185939996,129.34313600893717,143.62321597477737
1818.0,133.48570109734567,164.01938665534547,131.0519631143297,143.9243376714439
1821.0,136.0396628660188,164.30211261052375,133.64881487298135,144.22315658898208
1824.0,139.5928028181904,164.58252114159714,137.2442130481417,144.51969364483952
1827.0,144.1963755764401,164.86063697263194,141.88941788186176,144.81396993215296
1830.0,149.54606359454988,165.13648485437932,147.280117517394,145.10600670095567
1833.0,154.8041908006625,165.4100895496432,152.57864163725034,145.39582534012683
1836.0,159.01455731307922,165.6814758193132,156.82879617403603,145.6834473600614
1839.0,161.220963621524,165.95066840903945,159.0743874868835,145.96889437603966
1842.0,160.59381450090223,166.21769203650877,158.48582627051547,146.25218809227533
1845.0,157.06313870869306,166.48257137914118,154.99314724807354,146.53335028662363
1848.0,151.69840079218844,166.7453310622884,149.66582097392526,146.81240279592714
1851.0,145.82227344053928,167.0059956484311,143.82652618140872,147.08936750198293
1854.0,140.75742956598177,167.26458962691518,138.79794185988558,147.36426631810994
1857.0,137.71621345604646,167.52113740414507,135.79241840290447,147.63712117629913
1860.0,137.24899664159634,167.77566329424647,135.36033347231933,147.90795401492815
1863.0,138.91321046173792,168.29810699907938,137.05912455940384,148.4463702931086
1866.0,142.04626264360985,169.9261889872775,140.22620513308857,150.08712373847072
1869.0,145.98907401792835,172.3750040871553,144.20248044413233,152.53754535293334
1872.0,150.12116749000725,175.16654152038248,148.36730942629958,155.3024506796819
1875.0,154.01564658505032,177.92680813041062,152.29324373590785,157.9864675693877
1878.0,157.52738985842228,180.3793658594214,155.83410900416646,160.2940616867481
1881.0,160.57021112872474,182.3320886810254,158.9022527033542,162.01919028480853
1884.0,163.05155651384405,183.66227673733968,161.40339966618126,163.03132807615512
1887.0,164.87679943522613,184.3025828135256,163.24110570470572,163.26136238678242
1890.0,165.97554427865455,184.24700723623144,164.34319549064477,163.09836262925657
1893.0,166.31813453873033,184.04159701245862,164.67837377467623,162.95948043032485
1896.0,165.88051183286004,183.813924042756,164.22115711090942,162.71039937891805
1899.0,164.6348854802048,183.46549753215265,162.9425896501009,162.29026275103294
1902.0,162.579880824687,182.9556328470021,160.84041601004358,161.68120324290732
1905.0,159.8877504075872,182.27555572935316,158.0863001076296,160.88866334871992
1908.0,156.99276008275757,181.43350909949382,155.11420633659154,159.92998138165797
1911.0,154.38631285912675,180.4461321206029,152.41550953059817,158.82771803846822
1914.0,152.5589056552016,179.33352254696854,150.4809318959731,157.60586618982234
1917.0,151.94941309834473,178.11646902082128,149.74980340880768,156.28774595072122
1920.0,152.6879008002249,176.8149443454415,150.3528498491246,154.89490352826746
1923.0,154.44197454236502,175.44733932327645,151.958516051081,153.44661219193594
1926.0,156.77998784420916,174.0301271763987,154.1361474584714,151.9597211466363
1929.0,159.27518681386192,172.57778442749918,156.4601091089327,150.44871146001094
1932.0,161.50584953140034,171.10285138229736,158.5098993094914,148.9258587265038
1935.0,163.05493203028274,169.6160602104653,159.8697700521638,147.4014404345359
1938.0,163.50938986806534,168.12650148155774,160.12802324448214,145.88396452030466
1941.0,162.45934618652012,166.6418016838337,158.87615389648377,144.3803950857119
1944.0,159.4972399544801,165.16829812286875,155.70797434814685,142.8963643306956
1947.0,156.48984165969938,163.71120373258157,152.49160729185195,141.43636532393643
1950.0,155.98661312555703,162.2747576557435,151.7778247823357,140.00392327169044
1953.0,154.60325697859045,160.86236096184223,150.18357923801608,138.6017460093194
1956.0,152.5423016431283,159.47669675256327,147.91257269628642,137.23185429481302
1959.0,150.005879817159,158.11983557248288,145.16802253818585,135.8956938274651
1962.0,147.19552504438457,156.79332724153392,142.1524484195225,134.5942309550162
1965.0,144.3120461333899,155.49828040993438,139.06754014477787,133.3280340543454
1968.0,141.55546191977285,154.23543117903648,136.11408884297856,132.09734247406632
1971.0,139.1249810817728,153.00520209105554,133.49196591981013,130.90212476962782
1974.0,137.2190142937904,151.80775270410774,131.40013676068713,129.74212777841598
1977.0,136.015440894552,150.6430228601272,130.0169310050879,128.61691789528405
1980.0,135.5728192481623,149.51076963674683,129.40125819191974,127.5259157300758
1983.0,135.77114068591274,148.4105988590155,129.43336828456495,126.46842516436666
1986.0,136.45026378721877,147.34199193794876,129.95329347108893,125.44365767753739
1989.0,137.44951128155472,146.3043287030029,130.80045318754907,124.45075268292226
1992.0,138.60499971122522,145.2969068056978,131.81099220769516,123.48879450244668
1995.0,139.73604379781273,144.31895819192144,132.80419348743948,122.55682651151393
1998.0,140.6370184665301,143.36966307050932,133.5743485075535,121.65386290329313
2001.0,141.0965231356327,142.44816174478598,133.90992955385948,120.77889845130048
2004.0,140.90288839621297,141.55356462100576,133.5991039326696,119.93091658962248
2007.0,139.88081135803358,140.68496066216127,132.46637630614126,119.10889607979593
2010.0,138.0743643096428,139.84142451654697,130.5556037369724,118.31181649089272
2013.0,135.85680991840377,139.02202251696548,128.23981663673032,117.53866268356867
2016.0,133.67446725935642,138.22581771779642,125.96508989821511,116.78842845869808
2019.0,131.97354558675127,137.45187411263973,124.17738113558266,116.06011950585486
2022.0,131.14616192602807,136.69926015433137,123.26855213425075,115.35275576555324
2025.0,131.26035209693475,135.96705168126505,123.30638315632626,114.66537330119561
2028.0,131.89807749021261,135.25433433872465,123.87258246673485,113.99702576155701
2031.0,132.53323071521515,134.5602055709326,124.44079424529966,113.34678550189737
2034.0,132.63963334134814,133.88377624843426,124.48459815852581,112.71374442106973
2037.0,131.75297449476673,133.22417198597796,123.5394494046651,112.09701456294758
2040.0,129.78053434484735,132.580534197975,121.5124033186008,111.49572852287277
2043.0,127.18700569020987,131.9520209317338,118.86793779711988,110.90903969339065
2046.0,124.56083161909876,131.33780751277172,116.19429156801439,110.33612237810902
2049.0,122.49027710372138,130.73708703148154,114.07953620825901,109.77617179792887
2052.0,121.50516923426761,130.1490706961269,113.05331665886624,109.22840401002088
2055.0,121.7857424619848,129.57298807346828,113.2956966430939,108.69205575664188
2058.0,122.98793255081333,129.00808723517468,114.46245271937852,108.16638425811382
2061.0,124.65091039847312,128.45363471030328,116.0926081554619,107.65066685082822
2064.0,126.31350791661391,127.90891570163018,117.72485883180272,107.14420090879456
2067.0,127.54789353549245,127.373233958914,118.93124875051353,106.64630346219181
2070.0,128.12799791491517,126.84591165880218,119.48559573440303,106.15631084623863
2073.0,128.13058954226577,126.32628926989301,119.46456699214916,105.67357835831328
2076.0,127.69953096758394,125.81372538829989,119.01193528810467,105.19747990739505
2079.0,126.9784682284222,125.30759654918292,118.27126825297694,104.72740765928819
2082.0,126.11089910218786,124.80729701896692,117.38599645381888,104.26277168057334
2085.0,125.24024839042505,124.31223857227002,116.4994884083224,103.80299958370827
2088.0,124.50994524368784,123.821850256924,115.75512753504258,103.34753617521655
2091.0,124.06349769143046,123.33557814992494,115.29638619172948,102.89584310848487
2094.0,124.04456021225198,122.85288510666388,115.26689263136657,102.44739854233103
2097.0,123.81530618404207,122.37325050538114,115.02880271717743,102.0016968062036
2100.0,122.69056936118437,121.8961699884439,113.89694055301541,101.55824807261831
2103.0,122.20248483428537,121.42115520173537,113.40343850070474,101.11657803723187
2106.0,122.25440380826394,120.94773353320477,113.451650941787,100.67622760677448
2109.0,122.74998658233895,120.47544785140664,113.94524619262734,100.23675259492398
2112.0,123.59319991734156,120.0038562446783,114.78820278563944,99.79772342608607
2115.0,124.68830576396564,119.53253186937889,115.88479711766266,99.3587249509213
2118.0,125.93984322192962,119.06106248694299,117.13958436136336,98.91935596781379
2121.0,127.25260555657633,118.5890502794079,118.45737448928324,98.47922901926746
2124.0,128.53161395151974,118.11611162115676,119.74320510853084,98.03797015049214
2127.0,129.68844985685473,117.64187682558652,120.90867298078737,97.59521864845695
2130.0,130.67302833575525,117.16598989449533,121.90370664119322,97.1506267879291
2133.0,131.49265103825664,116.68810826982582,122.73561875134513,96.7038595836916
2136.0,132.16745641430845,116.20790258770683,123.42455580094534,96.25459454851095
2139.0,132.71767358679904,115.72505643480352,123.99075157776132,95.80252145652751
2142.0,133.16115103939418,115.23926610636393,124.45205555676256,95.34734211115351
2145.0,133.5010954598926,114.75148668307524,124.81167154283591,94.88877011759553
2148.0,133.71870899810094,114.33418957705683,125.05079481804657,94.42653065948176
2151.0,133.79030916078025,114.00071925332492,125.14573200678765,93.96036027924897
2154.0,133.69221084737228,113.72089183794967,125.07278315263949,93.4900066619678
2157.0,133.4040430649596,113.48043617203182,124.8115585352549,93.01522841931951
2160.0,132.9253819507435,113.27219470508055,124.3616118455185,92.55561936906096
2163.0,132.28487039578107,113.49559582139922,123.75156000470108,92.59034706436404
2166.0,131.5157057167466,115.31195757535234,123.01457074261685,94.22476261648968
2169.0,130.6553550592798,118.18168847501666,122.18805997336837,96.87501569223417
2172.0,129.75787139649532,121.43125918586834,121.32589645397992,99.8525637922123
2175.0,128.90594443752715,124.60761864828149,120.51024532548874,102.74753717119185
2178.0,128.21796315830608,127.42687348697103,119.85854116122442,105.61852611716918
2181.0,127.82184068633697,130.12228977137556,119.49740203638683,108.36261419485338
2184.0,127.84292409186696,132.68908696447193,119.5506863267965,110.88232185329898
2187.0,128.38282558238078,135.01972456168022,120.11846436422977,113.12476178410557
2190.0,129.43841141445705,137.06294805313271,121.19612008467936,115.06504785622171
2193.0,130.85441673888613,138.79968614434782,122.6270465821315,116.6969418744959
2196.0,132.4351569702951,140.2300729424423,124.2144089627721,118.02695023621938
2199.0,133.97739912234766,141.36595450822128,125.75404350082238,119.07017233815644
2202.0,135.29282379435844,142.22624913174675,127.05692993508657,119.84723962370782
2205.0,136.31551778784097,142.8338732993622,128.05668256783008,120.38197123465565
2208.0,137.16670302287352,143.21364376544122,128.8742705912579,120.69960967819641
2211.0,138.00647032268807,143.3908220843977,129.6697398935858,120.82552105410275
2214.0,138.99249847539875,143.39011800320262,130.60091933732608,120.7842773017793
2217.0,140.2614478236145,143.235032088856,131.80480221847176,120.59904898756542
2220.0,141.82850677274178,142.94745144600085,133.29708160448618,120.2912410710507
2223.0,143.52814783026975,142.54743054229206,134.91289540228374,119.88031091125377
2226.0,145.16024027490965,142.05310642836542,136.45292673501814,119.38371532391193
2229.0,146.53232121492394,141.48071466070925,137.7256596401993,118.81695753088253
2232.0,147.45974186094116,140.84466515124475,138.54750553522217,118.19368902593234
2235.0,147.76505156761897,140.1576513378285,138.74216243864186,117.52584075205475
2238.0,147.27689859796496,139.430784710256,138.13948631743662,116.82377506270646
2241.0,145.8287134942025,138.6737382890144,136.57414173858854,116.09644240836644
2244.0,143.25737710288308,137.89489068811864,133.88423575843902,115.35153486784338
2247.0,138.59733159284087,137.10146521483875,129.1053955110183,114.59563155410191
2250.0,131.92533156295525,136.2996603143274,122.31548862203971,113.83433283031076
2253.0,126.78981046744869,135.4947703841817,117.06396336298366,113.07238281902423
2256.0,123.0797293744049,134.69129539712875,113.2406767542247,112.31377919946974
2259.0,120.68332825929534,133.89303953713312,110.73463146394533,111.5618708874825
2262.0,119.48782574305363,133.10319922430102,109.43366753160336,110.81944430605905
2265.0,119.37924197610798,132.32444117613298,109.22428328727636,110.08879915914042
2268.0,120.24231728798598,131.55897129607692,109.99155741376504,109.37181470532995
2271.0,121.96050244171394,130.80859523768575,111.61914709192231,108.67000753581934
2274.0,124.41600015316916,130.0747714942836,113.98934087578527,107.98458182184186
2277.0,127.47528392122851,129.3586578310543,116.96859131055325,107.31647293170926
2280.0,130.91640884411223,128.66115182349267,120.33484099145224,106.6663852393061
2283.0,134.38544914392486,127.98292620301318,123.73397591580752,106.03482486342489
2286.0,137.4985145633383,127.32445964373035,126.78185756143017,105.42212799591948
2289.0,139.87097867330897,126.68606355811282,129.09356615137153,104.82848539949094
2292.0,141.15511404448057,126.0679054059179,130.32104962994117,104.25396358469848
2295.0,141.22782564670197,125.47002896192537,130.34086942680275,103.69852311127141
2298.0,140.30332321888375,124.89237193422122,129.36688358663991,103.16203440110534
2301.0,138.67052144142147,124.33478127630116,127.68765603434292,102.64429139926368
2304.0,136.61806206832662,123.79702649300924,125.5914861518109,102.14502337441473
2307.0,134.41940601846142,123.27881120199322,123.35150674568382,101.66390511090614
2310.0,132.25802368487945,122.77978317859618,121.15087878765758,101.20056571052653
2313.0,130.18252236488286,122.2995430824847,119.03792197977711,100.75459619236534
2316.0,128.21149592440705,121.83765203841418,117.03096642249747,100.32555605352695
2319.0,126.36350025724326,121.39363822095417,115.14832911463341,99.91297893126912
2322.0,124.65474713616487,120.96700257332486,113.40600804791475,99.5163774879904
